bma_file.bma01,bma_file.bma02,bma_file.bma03,bma_file.bma04,bma_file.bma05,bma_file.bmauser,bma_file.bmagrup,bma_file.bmamodu,bma_file.bmadate,bma_file.bmaacti,bma_file.bma06,bma_file.bma07,bma_file.bmaicd01,bma_file.bma08,bma_file.bma09,bma_file.bma10,bma_file.bmaud01,bma_file.bmaud02,bma_file.bmaud03,bma_file.bmaud04,bma_file.bmaud05,bma_file.bmaud06,bma_file.bmaud07,bma_file.bmaud08,bma_file.bmaud09,bma_file.bmaud10,bma_file.bmaud11,bma_file.bmaud12,bma_file.bmaud13,bma_file.bmaud14,bma_file.bmaud15,bma_file.bmaoriu,bma_file.bmaorig,bma_file.ta_bma01,ima02,
30PX12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-NORM-SL12-G25,12
32PX12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K325KG/CM2-NORM-SL12-G25,13
35PX12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-NORM-SL12-G25,14
37PX12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K375KG/CM2-NORM-SL12-G25,15
40PX12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-NORM-SL12-G25,16
42PX12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K425KG/CM2-NORM-SL12-G25,17
25PX14A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-NORM-SL14-G25,18
25FD12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA10-SL12-G25,19
30FD12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA10-SL12-G25,20
25FI10A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA15-SL10-G25,21
40FI10A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-FA15-SL10-G25,22
17FI12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-FA15-SL12-G25,23
22FI12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-FA15-SL12-G25,24
25FI12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA15-SL12-G25,25
27FI12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K275KG/CM2-FA15-SL12-G25,26
30FI12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA15-SL12-G25,27
35FI12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-FA15-SL12-G25,28
40FI12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-FA15-SL12-G25,29
10FU12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K100KG/CM2-FA20-SL12-G25,30
12FU12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K125KG/CM2-FA20-SL12-G25,31
15FU12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K150KG/CM2-FA20-SL12-G25,32
17FU12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-FA20-SL12-G25,33
20FU12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K200KG/CM2-FA20-SL12-G25,34
22FU12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-FA20-SL12-G25,35
25FU12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA20-SL12-G25,36
27FU12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K275KG/CM2-FA20-SL12-G25,37
30FU12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA20-SL12-G25,38
32FU12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K325KG/CM2-FA20-SL12-G25,39
35FU12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-FA20-SL12-G25,40
37FU12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K375KG/CM2-FA20-SL12-G25,41
40FU12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-FA20-SL12-G25,42
42FU12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K425KG/CM2-FA20-SL12-G25,43
10FN12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K100KG/CM2-FA-SL12-G25,44
12FN12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K125KG/CM2-FA-SL12-G25,45
15FN12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K150KG/CM2-FA-SL12-G25,46
17FN12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-FA-SL12-G25,47
20FN12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K200KG/CM2-FA-SL12-G25,48
22FN12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-FA-SL12-G25,49
25FN12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA-SL12-G25,50
27FN12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K275KG/CM2-FA-SL12-G25,51
30FN12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA-SL12-G25,52
32FN12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K325KG/CM2-FA-SL12-G25,53
35FN12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-FA-SL12-G25,54
37FN12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K375KG/CM2-FA-SL12-G25,55
40FN12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-FA-SL12-G25,56
42FN12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K425KG/CM2-FA-SL12-G25,57
30FV08A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA-SL08-G25,58
22FV10A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-FA-SL10-G25,59
25FV10A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA-SL10-G25,60
30FV10A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA-SL10-G25,61
35FV10A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,10+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-FA-SL10-G25,62
17FV12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-FA-SL12-G25,63
20FV12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K200KG/CM2-FA-SL12-G25,64
22FV12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-FA-SL12-G25,65
25FV12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA-SL12-G25,66
27FV12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K275KG/CM2-FA-SL12-G25,67
30FV12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA-SL12-G25,68
35FV12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-FA-SL12-G25,69
40FV12A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-FA-SL12-G25,70
25FV14A06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,14+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA-SL14-G25,71
10PX12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K100KG/CM2-NORM-SL12-G14,72
12PX12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K125KG/CM2-NORM-SL12-G14,73
15PX12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K150KG/CM2-NORM-SL12-G14,74
17PX12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-NORM-SL12-G14,75
20PX12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K200KG/CM2-NORM-SL12-G14,76
22PX12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-NORM-SL12-G14,77
25PX12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-NORM-SL12-G14,78
27PX12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K275KG/CM2-NORM-SL12-G14,79
30PX12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-NORM-SL12-G14,80
32PX12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K325KG/CM2-NORM-SL12-G14,81
35PX12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-NORM-SL12-G14,82
37PX12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K375KG/CM2-NORM-SL12-G14,83
40PX12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K400KG/CM2-NORM-SL12-G14,84
42PX12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K425KG/CM2-NORM-SL12-G14,85
30FI08C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,8+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA15-SL08-G14,86
22FI12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-FA15-SL12-G14,87
10FU12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K100KG/CM2-FA20-SL12-G14,88
12FU12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K125KG/CM2-FA20-SL12-G14,89
15FU12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K150KG/CM2-FA20-SL12-G14,90
17FU12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K175KG/CM2-FA20-SL12-G14,91
20FU12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K200KG/CM2-FA20-SL12-G14,92
22FU12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K225KG/CM2-FA20-SL12-G14,93
25FU12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K250KG/CM2-FA20-SL12-G14,94
27FU12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K275KG/CM2-FA20-SL12-G14,95
30FU12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K300KG/CM2-FA20-SL12-G14,96
32FU12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K325KG/CM2-FA20-SL12-G14,97
35FU12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K350KG/CM2-FA20-SL12-G14,98
37FU12C06XXX,,,,4/10/2023 0:00,08401065,IDCGHO0320,08401065,4/10/2023 0:00,Y,R01JAT-801,,,CG_TEST,0,2,,,12+/-2,,,,,,,,,,,,,tiptop,IDCGHO0320,N,K375KG/CM2-FA20-SL12-G14,99
